t252	queued	SPEC 종결 전이 일괄 백필 — 머지 후 main에서만 가능한 마무리를 모아 한 PR로. 이 리포는 전 계층 PR 필수라 SPEC 하나마다 마이크로 PR을 내면 리뷰 슬롯과 CI를 소모한다. 대기 항목(누적): (1) SPEC-V3R6-AUDIT-MODEL-PIN-001 (t225, PR #1642 머지 baa100ce5) — spec.md implemented → completed + §E.4 sync_commit_sha 백필. sync 페이즈 커밋은 638737651, run_commit_sha는 브랜치 내 8d60fb5e4에서 이미 백필됨. 착수 조건: 대기 항목이 2건 이상 모였을 때 또는 릴리스 직전. 수행: 각 SPEC의 frontmatter 전이 + §E.4 백필을 한 커밋씩 쌓아 PR 1건으로. 주의: 대표 mutant = 전이만 하고 sync_commit_sha를 비운 채 닫는 구현(moai spec close가 §E.5를 만들지 않는 알려진 거동과 겹침 — 닫은 뒤 tail을 직접 읽어 확인할 것). Tier S.
t253	queued	sessionmsg pending 사서함 깊이 상한 — lane-11 관측(2026-08-24, PR #1606 CR 대응 중 기각 항목). internal/sessionmsg store.go:251 의 pending 사서함에 깊이 상한이 없어, 소비되지 않는 수신자에게 메시지가 무한히 쌓인다. CR 지적으로 올라왔으나 SPEC 요구에 없는 신규 정책이고 MCP 계약에 거부 경로를 추가하는 동작 변경이라 리뷰 대응 범위 밖으로 기각됨(정당한 기각). 범위: (1) 상한값의 근거를 먼저 세울 것 — 임의 상수가 아니라 관측된 사서함 크기 분포에서 (2) 초과 시 거동 결정: 거부(송신자에게 오류)인지 가장 오래된 것 폐기인지 — 조용한 폐기는 이 저장소가 반복해 겪은 결함 형태다 (3) MCP 계약 변경이므로 소비자 영향 확인. 대표 mutant: 상한을 세되 초과를 로그로만 알리고 계속 쌓는 구현. Tier S.
t254	queued	research.md:32 / spec.md:55 의 파이프 이스케이프 하자 — lane-11 관측(2026-08-24, t238 대응 중 범위 절제로 미수정). PR #1606 지적 17건에 포함되지 않았으나 결함 계열이 동일: GFM 표 셀 안에서는 백슬래시 이스케이프가 양쪽 다 언이스케이프되므로, 기록된 0히트가 렌더 기준으로는 반증 불가다(문서에 적힌 검증 결과가 실제로는 아무것도 관측하지 않았을 수 있음). 범위: 두 파일의 해당 줄을 렌더 형태로 재측정하고, 0히트 주장이 실제 0인지 확인. 다르면 그 값을 인용하는 AC·서술을 함께 정정. 주의: 대표 mutant = 소스 형태만 고치고 렌더 형태로 재측정하지 않는 구현. Tier S.
t255	queued	pre-commit.local 확장점 — t230에서 분리, t230 착지 이후 출시. 무엇: .git/hooks/pre-commit.local 위임 — 설치된 훅이 그 스크립트를 마지막 단계로 실행하고, 존재하며 실행 가능하면 그 종료 상태로 끝나고, 없으면 오늘과 똑같이 동작한다. t230 SPEC v0.2.0~v0.3.0에서 REQ-PCP-011/012(및 AC-PCP-011/012)로 작성됐다가 v0.4.0에서 제거됨. 어디로: 폐기가 아니라 후속 — 교체된 사용자 패치를 단지 복구 가능한 상태에서 지속 가능한 상태로 만드는 설비이고, t230이 먼저 착지해 provenance 기록이 이미 존재하는 상태를 전제한다. 왜 빠졌나: t230에서 배포 훅 본문을 바꾸는 유일한 요구사항이었고 그 사실 하나가 plan-audit iter-2 차단 결함 전부를 만들었다 — 실패할 수 없는 자리에서 검사되는 릴리스 제약(REQ-PCP-015), 지시 대상이 셋으로 갈리는 문구, t237과의 미해결 충돌, 측정되지 않은 첫 업그레이드 집단. 분리하면 앞의 셋은 성립하지 않게 되고 넷째는 t230 안에서 자기 근거로 답해진다(AC-PCP-005 sub-case c). [HARD] 본문을 바꾸는 어떤 카드도 빠지면 안 되는 함정: 훅 본문 변경과 provenance 판별기가 같은 릴리스에 들어가면 예외 없이 모든 설치 기반에서 installed != incoming이 참이 되어, 모든 사용자가 첫 업그레이드에 백업과 경고를 받는다 — 경보 피로를 막으려고 만든 기전이 직접 배달하는 형태. 이 제약은 카드가 아니라 릴리스에 걸리므로 t237/#1641에도 동일 적용. 후속은 판별기 릴리스 이후, 기록을 이미 지닌 설치 기반을 상대로 출시한다. 여기서 작성하지 않은 것: 알림 문구가 pre-commit.local을 가리키는 부분 — 아직 존재하지 않는 설비를 이름으로 부르는 것이 아무것도 안 부르는 것보다 나쁜 이유는 REQ-PCP-004에 있다. 출처: t230 spec.md 섹션D Out of Scope 원문(lane-7 전달, 리드 무편집).
t260	queued	lessons-inbox가 담지 못하는 결함 계열 — 자동 수집 채널의 범위 갭. 실측(리드 2026-08-25): 인박스 최근 400행 중 390행이 tool_failure:Bash:UnknownFailure 한 종류이고, 전부 도구 호출 실패다. 그런데 이 저장소가 오늘 하루에 잡은 주요 결함은 전부 다른 계열이었다 — 검사가 통과했는데 아무것도 관측하지 않음(t.Skip이 판정 앞, AC가 0행을 통과 조건으로, sg test가 룰 0개에서 ok), 규약을 두 파일만 고치고 세 번째 누락, 불변 단언을 움직이는 ref에 걸기, 스테일 값을 현재로 인용. 이 계열은 도구가 실패하지 않으므로 인박스에 기록조차 되지 않는다. 즉 자동 수집은 가장 자주 일어나는 실패는 잡고 가장 비싼 실패는 못 잡는다. 범위: (1) 사람 경유 루프(레인 발견 → 리드 판정 → 오토메모리/카드 기록)가 실제 학습 경로임을 인정하고 그것을 기록 대상으로 삼을지 결정 (2) 삼는다면 채널 설계 — 카드/판정서에서 계열을 추출하는 형태인지 (3) 삼지 않는다면 인박스의 실제 효용 범위를 문서에 명시해 과대 신뢰를 막을 것. 주의: 이 카드는 기전 추가가 목적이 아니라 무엇이 실제로 학습되는지를 정직하게 정하는 것이 목적이다. Tier S.
t262	queued	누출 가드 패턴이 독트린보다 좁다 — SPEC-V3R6- 등 특정 접두사만 잡음. 관측(lane-11 2026-08-25, t238 CR 대응 중 부수 발견): 템플릿 누출 가드가 SPEC ID를 접두사 목록으로 매칭해서 SPEC-CODEX-SESSION-MSG-001 형태는 걸리지 않는다. 독트린(템플릿에 SPEC ID 금지, C1)은 모든 SPEC ID를 금지하는데 가드는 일부만 잡으므로, 가드 통과가 독트린 준수를 뜻하지 않는다. 오늘 이 저장소가 반복해 본 형태와 같다 — 검사가 선언한 범위보다 좁게 검사하고, 그 차이가 어디에도 드러나지 않는다. 범위: (1) 현행 가드가 실제로 매칭하는 패턴 집합을 실측 (2) 독트린이 금지하는 집합과의 차집합을 열거 — 그 차집합이 지금 통과하고 있는 것이다 (3) 가드를 SPEC ID 일반형(SPEC-<도메인>-NNN)으로 넓히되 오탐(산문 중 언급)을 어떻게 가를지 결정. 대표 mutant: 접두사 목록에 한두 개만 추가하고 일반형은 여전히 안 잡는 구현. 연관: t228(템플릿 중립성), C1 콘텐츠 클래스. Tier S.
t263	queued	file_changed.go:110-118 의 die-at-exit 결함 — t216 M4가 mx query 경로에서 고친 것과 동일한 형태가 증분 경로에 남아 있다. 출처: lane-6 t216 조사·구현(2026-08-25), spec.md 섹션G에 후속으로 적혔으나 카드가 없어 사실상 유실 상태였음. t216 M4는 콜드 스타트 경로에서 인덱스 부재 시 SidecarUnavailable로 죽던 것을 자가빌드로 고쳤는데(재측정: mx query --kind DEBT가 rc=0으로 답하고 378793바이트 인덱스 생성), 증분 경로인 file_changed.go:110-118에 같은 모양이 그대로 있다. 범위: (1) 그 경로가 실제로 같은 조건에서 죽는지 재현 — 재현 안 되면 카드를 dropped로 닫을 것 (2) 재현되면 M4가 세운 자가빌드 경로를 재사용, 두 번째 구현을 만들지 말 것 (3) 회귀는 인덱스 부재·stale 두 상태 모두에서 단언. 부수: t216이 남긴 미검증 항목 — stale-index(7일 초과) 경로가 같은 재빌드를 타는지 미확인이며 이 카드에서 함께 재는 것이 자연스럽다. Tier S.
t264	queued	머지 완료 카드의 잔여 로컬 브랜치·워크트리 일괄 정리 — 브랜치 가드가 primary에서 차단하므로 사람 경유 필요. 실측(리드 2026-08-25): 로컬 WT-* 브랜치 129개, 그중 워크트리가 점유 중인 것 69개 → 약 60개가 워크트리 없이 남은 잔여. 오늘 머지된 5개 카드의 브랜치(WT-codex-session-msg·WT-web-live-todo·WT-constitution-retire·WT-audit-model-pin·WT-security-scan-surface)도 전부 로컬에 남아 있다. squash 머지라 git branch --merged origin/main이 0을 반환하므로 -d로는 지워지지 않고 -D가 필요하다. 차단 사유: primary 체크아웃에서 git branch가 BRANCH_GUARD_VIOLATION로 막히고, 가드의 두 예외(manager-git 신원·MOAI_BRANCH_GUARD_EXEMPT)는 도구로 스폰된 서브에이전트에서 도달 불가 — 즉 위임으로 우회할 수 없고 운영자가 터미널에서 실행하거나 세션을 그 환경변수와 함께 띄워야 한다. 범위: (1) 착지 증명된 브랜치만 골라내는 절차 — 저작 경로 좁힌 diff 공집합 확인(feedback_landing_proof_needs_authored_paths) (2) 워크트리 점유 여부 확인 후 순서(워크트리 먼저 폐기, 브랜치 나중) (3) 원격 브랜치도 함께 정리할지 결정. 주의: 대표 mutant = --merged 목록만 믿고 지우는 구현 — squash 머지 브랜치는 그 목록에 안 나오고, 반대로 안 들어간 브랜치가 나올 수도 있다. Tier S.
t280	queued	분산 사용자 lessons-inbox 무한 증식 — 수집은 배포되고 드레인은 dev-only로 제공되는 구조 불일치 (t259 완료 보고 후보, 리드 발행). 근거: t259(SPEC-LSEL-DRAIN-STALL-001) 수정으로 리드 머신의 드레인은 부활(2026-08-26 offset 4229 관측)했으나 이는 settings.local.json 배선(로컬 전용)에 의존 — 배포 사용자의 lessons-inbox.jsonl은 수집은 계속되고 드레인 트리거는 영구 부재. t259 REQ-LDS-009 범위 밖으로 명시 이월된 축. 조치: (1) 배포 설정(tracked settings.json·모니터 불가 경로)에서 드레인 트리거를 제공하는 방안 — 단 moai update가 tracked 설정을 재배포하는 구조(§2.3)와 충돌 검토 필수 (2) 대안: moai CLI 차원의 주기 드레인(세션 무관 cron/launchd 아님 — update 생존 경로) (3) 분산 inbox 형식 버전·크기 상한 설계. Class C, Tier M.
t281	queued	로컬 develop을 상시 통합·RC 시험대로 승격 (C안 — 운영자 결정 2026-08-26). 무엇: CLAUDE.local.md §4.1의 develop을 일회용에서 상시 로컬 브랜치로 바꾸고, 카드가 머지될 때마다 develop을 갱신해 거기서 rc.N 빌드를 뽑아 로컬 테스트하는 절차를 정착시킨다. 원격·CI·PR 흐름은 무변경 — develop은 여전히 원격에 올리지 않고, 카드 브랜치는 main에서 파고, PR은 카드별로 main에 낸다. 왜 이 형태인가(실측): 최근 머지 PR 30건의 open→merge 중앙값 76.7분에 대해 ci.yml 실행 20건의 중앙값은 7.9분 — CI는 지연의 약 10%이고 나머지는 리뷰·게이트·사람 대기다. 따라서 카드별 PR을 배치 PR로 묶어도 실제 대기는 줄지 않고, CodeRabbit rate limit과 충돌 면적만 악화된다(§4.1 HARD 4번의 근거, 2026-08-15 t26 실측). 원격 develop 도입(B안)은 워크플로 13개의 branches main 트리거와 Vercel 프로덕션 바인딩, §4.1 HARD 5개 중 3개, §18 Hybrid Trunk RETIRED, §23 PR-mandatory를 동시에 건드리고 2026-08-14에 이미 검토 후 기각된 방향이라 채택하지 않는다. 범위: (1) §4.1 HARD 3번(develop은 일회용)만 상시로 개정하고 나머지 4개는 그대로 유지 — 개정 범위를 넘지 않을 것 (2) rc.N 번호 규약 정의: 언제 올리고 언제 0으로 리셋하는지, 릴리스 태그와의 관계(태그는 릴리스 하네스 전용이고 로컬 rc는 ldflags 주입만 쓴다는 기존 독트린 유지) (3) 카드 머지 후 develop 갱신 절차 — squash 머지라 git branch --merged가 비므로 재생성 기준을 origin/main으로 명시 (4) BranchGuard가 primary 체크아웃에서 git branch를 막고 두 예외가 서브에이전트에서 도달 불가하므로, develop 재생성을 어느 경로로 수행할지 명시(워크트리 경유인지 운영자 터미널인지) (5) make build VERSION=vX.Y.Z-rc.N + rm -f 후 cp 재설치 절차를 문서에 고정 — 오늘 손으로 재발명한 순서다. 주의 — 대표 mutant: develop을 상시로 만들기만 하고 rc 빌드·재설치 절차를 문서화하지 않는 구현. 그러면 매 라운드마다 빌드 명령과 clean 재설치 순서를 다시 찾아내야 하고, cp-over로 exit 137을 다시 밟는다. 미검증으로 남는 것: open→merge 76.7분 중 CodeRabbit 대기와 사람 대기의 비율은 분해하지 않았다 — 이 카드가 CI를 건드리지 않는 이유는 CI가 10%라는 관측이지, 나머지 90%의 내역을 안다는 뜻이 아니다. 로컬 전용: CLAUDE.local.md는 템플릿 미러 대상이 아니므로 배포 영향 없음. Class C(설계 결정), Tier S~M.
